Entity,Year,Country code,Total population (Gapminder),Life Expectancy (at birth) World Bank data,Health Expenditure and Financing (per capita)
Cote d'Ivoire,1960,CIV,3638385,36.87241463,
Cote d'Ivoire,1961,CIV,3777543,37.56307317,
Cote d'Ivoire,1962,CIV,3926909,38.23382927,
Cote d'Ivoire,1963,CIV,4085408,38.88017073,
Cote d'Ivoire,1964,CIV,4251345,39.50509756,
Cote d'Ivoire,1965,CIV,4423736,40.12441463,
Cote d'Ivoire,1966,CIV,4602382,40.76192683,
Cote d'Ivoire,1967,CIV,4788525,41.43695122,
Cote d'Ivoire,1968,CIV,4984378,42.161,
Cote d'Ivoire,1969,CIV,5192919,42.93209756,
Cote d'Ivoire,1970,CIV,5416416,43.74343902,
Cote d'Ivoire,1971,CIV,5655462,44.57982927,
Cote d'Ivoire,1972,CIV,5909848,45.41602439,
Cote d'Ivoire,1973,CIV,6180001,46.23121951,
Cote d'Ivoire,1974,CIV,6466158,47.00946341,
Cote d'Ivoire,1975,CIV,6768313,47.74221951,
Cote d'Ivoire,1976,CIV,7086257,48.42487805,
Cote d'Ivoire,1977,CIV,7419474,49.06165854,
Cote d'Ivoire,1978,CIV,7767109,49.65590244,
Cote d'Ivoire,1979,CIV,8128032,50.20404878,
Cote d'Ivoire,1980,CIV,8500985,50.70907317,
Cote d'Ivoire,1981,CIV,8885888,51.1744878,
Cote d'Ivoire,1982,CIV,9281593,51.60290244,
Cote d'Ivoire,1983,CIV,9684478,51.98839024,
Cote d'Ivoire,1984,CIV,10089976,52.3224878,
Cote d'Ivoire,1985,CIV,10494827,52.59412195,
Cote d'Ivoire,1986,CIV,10896269,52.79168293,
Cote d'Ivoire,1987,CIV,11294791,52.90417073,
Cote d'Ivoire,1988,CIV,11694318,52.91819512,
Cote d'Ivoire,1989,CIV,12100741,52.82743902,
Cote d'Ivoire,1990,CIV,12517730,52.60892683,
Cote d'Ivoire,1991,CIV,12945880,52.23973171,
Cote d'Ivoire,1992,CIV,13381799,51.72712195,
Cote d'Ivoire,1993,CIV,13820229,51.094,
Cote d'Ivoire,1994,CIV,14253952,50.37109756,
Cote d'Ivoire,1995,CIV,14677200,49.59665854,
Cote d'Ivoire,1996,CIV,15089912,48.8092439,
Cote d'Ivoire,1997,CIV,15492127,48.05604878,
Cote d'Ivoire,1998,CIV,15878555,47.38502439,
Cote d'Ivoire,1999,CIV,16242889,46.83556098,
Cote d'Ivoire,2000,CIV,16581653,46.45390244,
Cote d'Ivoire,2001,CIV,16892864,46.27312195,
Cote d'Ivoire,2002,CIV,17180649,46.28358537,
Cote d'Ivoire,2003,CIV,17455501,46.46295122,
Cote d'Ivoire,2004,CIV,17731840,46.791,
Cote d'Ivoire,2005,CIV,18020946,47.23229268,
Cote d'Ivoire,2006,CIV,18325979,47.74265854,
Cote d'Ivoire,2007,CIV,18646754,48.27370732,
Cote d'Ivoire,2008,CIV,18987007,48.78663415,
Cote d'Ivoire,2009,CIV,19350026,49.25682927,
Cote d'Ivoire,2010,CIV,19737800,49.67529268,
Cote d'Ivoire,2011,CIV,20152894,50.04756098,
Cote d'Ivoire,2012,CIV,20594615,50.40173171,
Cote d'Ivoire,2013,CIV,21057316,50.75741463,
Croatia,1800,HRV,1227886,,
Croatia,1820,HRV,1227886,,
Croatia,1950,HRV,3850295,,
Croatia,1951,HRV,3875666,,
Croatia,1952,HRV,3900723,,
Croatia,1953,HRV,3924560,,
Croatia,1954,HRV,3946581,,
Croatia,1955,HRV,3966497,,
Croatia,1956,HRV,3984346,,
Croatia,1957,HRV,4000475,,
Croatia,1958,HRV,4015489,,
Croatia,1959,HRV,4030174,,
Croatia,1960,HRV,4045251,64.60865854,
Croatia,1961,HRV,4061112,65.0155122,
Croatia,1962,HRV,4077596,65.4082439,
Croatia,1963,HRV,4093890,65.78787805,
Croatia,1964,HRV,4108808,66.15443902,
Croatia,1965,HRV,4121599,66.51204878,
Croatia,1966,HRV,4131926,66.86278049,
Croatia,1967,HRV,4140383,67.20873171,
Croatia,1968,HRV,4148285,67.54892683,
Croatia,1969,HRV,4157459,67.88136585,
Croatia,1970,HRV,4169217,68.2004878,
Croatia,1971,HRV,4183960,68.50163415,
Croatia,1972,HRV,4201302,68.77873171,
Croatia,1973,HRV,4220795,69.0292439,
Croatia,1974,HRV,4241669,69.25270732,
Croatia,1975,HRV,4263294,70.00195122,
Croatia,1976,HRV,4285523,70.45536585,
Croatia,1977,HRV,4308344,70.74439024,
Croatia,1978,HRV,4331398,70.53878049,
Croatia,1979,HRV,4354275,70.42731707,
Croatia,1980,HRV,4376608,70.17536585,
Croatia,1981,HRV,4398610,70.34439024,
Croatia,1982,HRV,4420169,70.48268293,
Croatia,1983,HRV,4440263,70.27487805,
Croatia,1984,HRV,4457579,70.21853659,
Croatia,1985,HRV,4471404,70.88609756,
Croatia,1986,HRV,4480137,71.41902439,
Croatia,1987,HRV,4484450,71.4702439,
Croatia,1988,HRV,4488560,71.48829268,
Croatia,1989,HRV,4498278,71.84463415,
Croatia,1990,HRV,4517200,72.1704878,
Croatia,1991,HRV,4548076,72.18536585,
Croatia,1992,HRV,4588173,71.24146341,
Croatia,1993,HRV,4628968,71.52243902,
Croatia,1994,HRV,4658613,71.80341463,
Croatia,1995,HRV,4669001,72.08439024,
Croatia,1996,HRV,4656706,72.36536585,
Croatia,1997,HRV,4625390,72.49512195,
Croatia,1998,HRV,4582742,72.31707317,
Croatia,1999,HRV,4540042,72.64195122,
Croatia,2000,HRV,4505533,72.80780488,
Croatia,2001,HRV,4481620,74.51292683,
Croatia,2002,HRV,4466013,74.71731707,
Croatia,2003,HRV,4456587,74.61390244,
Croatia,2004,HRV,4449522,75.5202439,
Croatia,2005,HRV,4441986,75.24463415,
Croatia,2006,HRV,4433791,75.83682927,
Croatia,2007,HRV,4425995,75.70560976,
Croatia,2008,HRV,4418387,75.91219512,
Croatia,2009,HRV,4410864,76.16829268,
Croatia,2010,HRV,4403330,76.47560976,
Croatia,2011,HRV,4395560,76.77560976,
Croatia,2012,HRV,4387376,76.92439024,
Croatia,2013,HRV,4378806,77.12682927,
Cuba,1792,CUB,272000,,
Cuba,1800,CUB,345043,,
Cuba,1817,CUB,572000,,
Cuba,1820,CUB,605000,,
Cuba,1827,CUB,704000,,
Cuba,1841,CUB,1008000,,
Cuba,1850,CUB,1186000,,
Cuba,1861,CUB,1397000,,
Cuba,1870,CUB,1331000,,
Cuba,1877,CUB,1522000,,
Cuba,1887,CUB,1632000,,
Cuba,1900,CUB,1658000,,
Cuba,1901,CUB,1716000,,
Cuba,1902,CUB,1775000,,
Cuba,1903,CUB,1837000,,
Cuba,1904,CUB,1879000,,
Cuba,1905,CUB,1927000,,
Cuba,1906,CUB,1979000,,
Cuba,1907,CUB,2034000,,
Cuba,1908,CUB,2092000,,
Cuba,1909,CUB,2154000,,
Cuba,1910,CUB,2219000,,
Cuba,1911,CUB,2287000,,
Cuba,1912,CUB,2358000,,
Cuba,1913,CUB,2431000,,
Cuba,1914,CUB,2507000,,
Cuba,1915,CUB,2585000,,
Cuba,1916,CUB,2664000,,
Cuba,1917,CUB,2746000,,
Cuba,1918,CUB,2828000,,
Cuba,1919,CUB,2912000,,
Cuba,1920,CUB,2997000,,
Cuba,1921,CUB,3083000,,
Cuba,1922,CUB,3170000,,
Cuba,1923,CUB,3257000,,
Cuba,1924,CUB,3345000,,
Cuba,1925,CUB,3432000,,
Cuba,1926,CUB,3519000,,
Cuba,1927,CUB,3606000,,
Cuba,1928,CUB,3693000,,
Cuba,1929,CUB,3742000,,
Cuba,1930,CUB,3837000,,
Cuba,1931,CUB,3910000,,
Cuba,1932,CUB,3984000,,
Cuba,1933,CUB,4060000,,
Cuba,1934,CUB,4137000,,
Cuba,1935,CUB,4221000,,
Cuba,1936,CUB,4289000,,
Cuba,1937,CUB,4357000,,
Cuba,1938,CUB,4428000,,
Cuba,1939,CUB,4497000,,
Cuba,1940,CUB,4566000,,
Cuba,1941,CUB,4635000,,
Cuba,1942,CUB,4704000,,
Cuba,1943,CUB,4779000,,
Cuba,1944,CUB,4849000,,
Cuba,1945,CUB,4932000,,
Cuba,1946,CUB,5039000,,
Cuba,1947,CUB,5152000,,
Cuba,1948,CUB,5268000,,
Cuba,1949,CUB,5386000,,
Cuba,1950,CUB,5919997,,
Cuba,1951,CUB,6049922,,
Cuba,1952,CUB,6177490,,
Cuba,1953,CUB,6300986,,
Cuba,1954,CUB,6419791,,
Cuba,1955,CUB,6534381,,
Cuba,1956,CUB,6646398,,
Cuba,1957,CUB,6758582,,
Cuba,1958,CUB,6874540,,
Cuba,1959,CUB,6998378,,
Cuba,1960,CUB,7133582,63.90465854,
Cuba,1961,CUB,7281821,64.51643902,
Cuba,1962,CUB,7441909,65.13821951,
Cuba,1963,CUB,7609348,65.76802439,
Cuba,1964,CUB,7777606,66.40180488,
Cuba,1965,CUB,7941840,67.03156098,
Cuba,1966,CUB,8099779,67.6492439,
Cuba,1967,CUB,8252314,68.24785366,
Cuba,1968,CUB,8401476,68.82087805,
Cuba,1969,CUB,8550671,69.36580488,
Cuba,1970,CUB,8701886,69.88309756,
Cuba,1971,CUB,8855989,70.37829268,
Cuba,1972,CUB,9010586,70.85639024,
Cuba,1973,CUB,9160532,71.32095122,
Cuba,1974,CUB,9298895,71.7694878,
Cuba,1975,CUB,9420828,72.19760976,
Cuba,1976,CUB,9525242,72.59885366,
Cuba,1977,CUB,9614061,72.96626829,
Cuba,1978,CUB,9689324,73.29582927,
Cuba,1979,CUB,9754343,73.58453659,
Cuba,1980,CUB,9812223,73.8317561,
Cuba,1981,CUB,9862283,74.03636585,
Cuba,1982,CUB,9905577,74.20326829,
Cuba,1983,CUB,9949046,74.33939024,
Cuba,1984,CUB,10001593,74.4477561,
Cuba,1985,CUB,10069187,74.52892683,
Cuba,1986,CUB,10155111,74.58153659,
Cuba,1987,CUB,10256694,74.60770732,
Cuba,1988,CUB,10366500,74.61804878,
Cuba,1989,CUB,10473701,74.62309756,
Cuba,1990,CUB,10570328,74.64429268,
Cuba,1991,CUB,10654121,74.70056098,
Cuba,1992,CUB,10727088,74.80378049,
Cuba,1993,CUB,10790686,74.95892683,
Cuba,1994,CUB,10847842,75.16446341,
Cuba,1995,CUB,10900795,75.411,
Cuba,1996,CUB,10949206,75.68114634,
Cuba,1997,CUB,10992290,75.95402439,
Cuba,1998,CUB,11031429,76.21265854,
Cuba,1999,CUB,11068382,76.4515122,
Cuba,2000,CUB,11104313,76.66895122,
Cuba,2001,CUB,11140168,76.87180488,
Cuba,2002,CUB,11175434,77.07190244,
Cuba,2003,CUB,11208029,77.27768293,
Cuba,2004,CUB,11234970,77.49014634,
Cuba,2005,CUB,11254242,77.70690244,
Cuba,2006,CUB,11265124,77.92509756,
Cuba,2007,CUB,11268687,78.13743902,
Cuba,2008,CUB,11266905,78.34104878,
Cuba,2009,CUB,11262628,78.534,
Cuba,2010,CUB,11257979,78.71778049,
Cuba,2011,CUB,11253665,78.89382927,
Cuba,2012,CUB,11249266,79.06702439,
Cuba,2013,CUB,11244424,79.23926829,
Cura�ao,2006,,,74.7097561,
Cura�ao,2007,,,75.36341463,
Cura�ao,2008,,,75.3097561,
Cura�ao,2009,,,76.15609756,
Cura�ao,2011,,,77.47317073,
Cyprus,1800,CYP,184392,,
Cyprus,1881,CYP,186000,,
Cyprus,1891,CYP,209000,,
Cyprus,1901,CYP,237000,,
Cyprus,1911,CYP,274000,,
Cyprus,1921,CYP,311000,,
Cyprus,1931,CYP,348000,,
Cyprus,1946,CYP,450000,,
Cyprus,1950,CYP,494014,,
Cyprus,1951,CYP,500377,,
Cyprus,1952,CYP,506628,,
Cyprus,1953,CYP,513440,,
Cyprus,1954,CYP,521199,,
Cyprus,1955,CYP,529991,,
Cyprus,1956,CYP,539596,,
Cyprus,1957,CYP,549500,,
Cyprus,1958,CYP,558946,,
Cyprus,1959,CYP,567038,,
Cyprus,1960,CYP,572997,69.59392683,
Cyprus,1961,CYP,576469,69.92782927,
Cyprus,1962,CYP,577768,70.2512439,
Cyprus,1963,CYP,577992,70.56468293,
Cyprus,1964,CYP,578710,70.86912195,
Cyprus,1965,CYP,581056,71.16507317,
Cyprus,1966,CYP,585400,71.45253659,
Cyprus,1967,CYP,591398,71.731,
Cyprus,1968,CYP,598592,72.0024878,
Cyprus,1969,CYP,606224,72.26597561,
Cyprus,1970,CYP,613735,72.52297561,
Cyprus,1971,CYP,620987,72.77297561,
Cyprus,1972,CYP,628140,73.01697561,
Cyprus,1973,CYP,635261,73.25446341,
Cyprus,1974,CYP,642496,73.48546341,
Cyprus,1975,CYP,649918,73.71043902,
Cyprus,1976,CYP,657685,73.93041463,
Cyprus,1977,CYP,665676,74.14487805,
Cyprus,1978,CYP,673386,74.35385366,
Cyprus,1979,CYP,680130,74.55782927,
Cyprus,1980,CYP,685510,74.75680488,
Cyprus,1981,CYP,689265,74.95129268,
Cyprus,1982,CYP,691792,75.1407561,
Cyprus,1983,CYP,694146,75.3252439,
Cyprus,1984,CYP,697782,75.50621951,
Cyprus,1985,CYP,703752,75.68270732,
Cyprus,1986,CYP,712396,75.85617073,
Cyprus,1987,CYP,723434,76.02512195,
Cyprus,1988,CYP,736531,76.19107317,
Cyprus,1989,CYP,751100,76.35402439,
Cyprus,1990,CYP,766663,76.51395122,
Cyprus,1991,CYP,783189,76.67139024,
Cyprus,1992,CYP,800707,76.82631707,
Cyprus,1993,CYP,818858,76.97826829,
Cyprus,1994,CYP,837205,77.12770732,
Cyprus,1995,CYP,855424,77.27465854,
Cyprus,1996,CYP,873277,77.41909756,
Cyprus,1997,CYP,890758,77.56102439,
Cyprus,1998,CYP,908059,77.70092683,
Cyprus,1999,CYP,925504,77.83780488,
Cyprus,2000,CYP,943294,77.97165854,
Cyprus,2001,CYP,961482,78.10197561,
Cyprus,2002,CYP,979874,78.22926829,
Cyprus,2003,CYP,998134,78.35304878,
Cyprus,2004,CYP,1015806,78.47634146,
Cyprus,2005,CYP,1032562,78.60119512,
Cyprus,2006,CYP,1048272,78.72914634,
Cyprus,2007,CYP,1063027,78.86373171,
Cyprus,2008,CYP,1077001,79.00495122,
Cyprus,2009,CYP,1090473,79.15382927,
Cyprus,2010,CYP,1103647,79.30982927,
Cyprus,2011,CYP,1116564,79.47195122,
Cyprus,2012,CYP,1129166,79.63712195,
Cyprus,2013,CYP,1141453,79.80431707,
Czech Republic,1800,CZE,5516349,,
Czech Republic,1820,CZE,5516349,,
Czech Republic,1950,CZE,8876260,,
Czech Republic,1951,CZE,8957188,,
Czech Republic,1952,CZE,9036508,,
Czech Republic,1953,CZE,9112988,,
Czech Republic,1954,CZE,9185663,,
Czech Republic,1955,CZE,9253842,,
Czech Republic,1956,CZE,9317119,,
Czech Republic,1957,CZE,9375356,,
Czech Republic,1958,CZE,9428668,,
Czech Republic,1959,CZE,9477371,,
Czech Republic,1960,CZE,9521854,70.34878049,
Czech Republic,1961,CZE,9562444,70.51268293,
Czech Republic,1962,CZE,9599284,69.78682927,
Czech Republic,1963,CZE,9632276,70.30439024,
Czech Republic,1964,CZE,9661235,70.4595122,
Czech Republic,1965,CZE,9686318,70.16317073,
Czech Republic,1966,CZE,9707426,70.38487805,
Czech Republic,1967,CZE,9725518,70.26414634,
Czech Republic,1968,CZE,9743100,69.84073171,
Czech Republic,1969,CZE,9763422,69.36707317,
Czech Republic,1970,CZE,9788863,69.4402439,..
Czech Republic,1971,CZE,9819749,69.67707317,..
Czech Republic,1972,CZE,9855516,70.17658537,..
Czech Republic,1973,CZE,9896416,70.02268293,..
Czech Republic,1974,CZE,9942472,70.08658537,..
Czech Republic,1975,CZE,9993206,70.41463415,..
Czech Republic,1976,CZE,10049465,70.53268293,..
Czech Republic,1977,CZE,10110020,70.57341463,..
Czech Republic,1978,CZE,10169747,70.64390244,..
Czech Republic,1979,CZE,10221861,70.7495122,..
Czech Republic,1980,CZE,10261606,70.27804878,..
Czech Republic,1981,CZE,10286947,70.72219512,..
Czech Republic,1982,CZE,10299490,70.80780488,..
Czech Republic,1983,CZE,10302679,70.59146341,..
Czech Republic,1984,CZE,10301798,70.83756098,..
Czech Republic,1985,CZE,10300844,71.04634146,..
Czech Republic,1986,CZE,10300475,70.99731707,..
Czech Republic,1987,CZE,10299854,71.44560976,..
Czech Republic,1988,CZE,10299711,71.64146341,..
Czech Republic,1989,CZE,10300582,71.67560976,..
Czech Republic,1990,CZE,10302718,71.38390244,716.5572
Czech Republic,1991,CZE,10307130,71.89829268,658.0074
Czech Republic,1992,CZE,10313662,72.27170732,674.823
Czech Republic,1993,CZE,10319923,72.76780488,903.4505
Czech Republic,1994,CZE,10322561,72.97268293,957.5316
Czech Republic,1995,CZE,10319337,73.07487805,1058.9196
Czech Republic,1996,CZE,10310016,73.71463415,1082.1967
Czech Republic,1997,CZE,10295984,73.82487805,1077.8613
Czech Republic,1998,CZE,10278707,74.51463415,1072.1795
Czech Republic,1999,CZE,10260335,74.66829268,1123.4993
Czech Republic,2000,CZE,10242890,74.96829268,1159.6971
Czech Republic,2001,CZE,10225701,75.17317073,1234.4662
Czech Republic,2002,CZE,10209500,75.22195122,1324.2376
Czech Republic,2003,CZE,10199327,75.17073171,1452.0197
Czech Republic,2004,CZE,10201665,75.72195122,1481.5625
Czech Republic,2005,CZE,10220638,75.92439024,1574.6261
Czech Republic,2006,CZE,10258796,76.52439024,1628.7237
Czech Republic,2007,CZE,10313525,76.72439024,1660.1874
Czech Republic,2008,CZE,10377359,76.97560976,1787.753
Czech Republic,2009,CZE,10439735,77.07804878,1939.7369
Czech Republic,2010,CZE,10492960,77.42439024,1879.5815
Czech Republic,2011,CZE,10534293,77.87317073,1927.1554
Czech Republic,2012,CZE,10565678,78.07560976,1924.5446
Czech Republic,2013,CZE,10589806,78.27804878,2102.5929
Czech Republic,2014,CZE,,,2112.9399
Czech Republic,2015,CZE,,,2166.4171
Democratic Republic of Congo,1800,COD,5163819,,
Democratic Republic of Congo,1820,COD,5163819,,
Democratic Republic of Congo,1950,COD,12183661,,
Democratic Republic of Congo,1951,COD,12441551,,
Democratic Republic of Congo,1952,COD,12706358,,
Democratic Republic of Congo,1953,COD,12982427,,
Democratic Republic of Congo,1954,COD,13273008,,
Democratic Republic of Congo,1955,COD,13580254,,
Democratic Republic of Congo,1956,COD,13905162,,
Democratic Republic of Congo,1957,COD,14247631,,
Democratic Republic of Congo,1958,COD,14606625,,
Democratic Republic of Congo,1959,COD,14980445,,
Democratic Republic of Congo,1960,COD,15367539,41.01804878,
Democratic Republic of Congo,1961,COD,15767376,41.23353659,
Democratic Republic of Congo,1962,COD,16181202,41.4515122,
Democratic Republic of Congo,1963,COD,16612368,41.678,
Democratic Republic of Congo,1964,COD,17065408,41.918,
Democratic Republic of Congo,1965,COD,17543319,42.1804878,
Democratic Republic of Congo,1966,COD,18048341,42.4724878,
Democratic Republic of Congo,1967,COD,18579012,42.79197561,
Democratic Republic of Congo,1968,COD,19130171,43.13346341,
Democratic Republic of Congo,1969,COD,19694467,43.48895122,
Democratic Republic of Congo,1970,COD,20267009,43.84492683,
Democratic Republic of Congo,1971,COD,20845085,44.18390244,
Democratic Republic of Congo,1972,COD,21431338,44.49287805,
Democratic Republic of Congo,1973,COD,22032669,44.76536585,
Democratic Republic of Congo,1974,COD,22658905,44.99785366,
Democratic Republic of Congo,1975,COD,23316776,45.19685366,
Democratic Republic of Congo,1976,COD,24011465,45.37385366,
Democratic Republic of Congo,1977,COD,24740389,45.54336585,
Democratic Republic of Congo,1978,COD,25493382,45.71739024,
Democratic Republic of Congo,1979,COD,26255837,45.89941463,
Democratic Republic of Congo,1980,COD,27018690,46.08843902,
Democratic Republic of Congo,1981,COD,27781042,46.27895122,
Democratic Republic of Congo,1982,COD,28551259,46.46197561,
Democratic Republic of Congo,1983,COD,29341286,46.62997561,
Democratic Republic of Congo,1984,COD,30167580,46.77995122,
Democratic Republic of Congo,1985,COD,31044153,46.91543902,
Democratic Republic of Congo,1986,COD,31963766,47.04441463,
Democratic Republic of Congo,1987,COD,32927332,47.16987805,
Democratic Republic of Congo,1988,COD,33965482,47.28685366,
Democratic Republic of Congo,1989,COD,35117790,47.38731707,
Democratic Republic of Congo,1990,COD,36406226,47.43878049,
Democratic Republic of Congo,1991,COD,37856212,47.40526829,
Democratic Republic of Congo,1992,COD,39443819,47.27226829,
Democratic Republic of Congo,1993,COD,41081774,47.04726829,
Democratic Republic of Congo,1994,COD,42650247,46.75229268,
Democratic Republic of Congo,1995,COD,44067369,46.44031707,
Democratic Republic of Congo,1996,COD,45295039,46.17690244,
Democratic Republic of Congo,1997,COD,46369335,46.01702439,
Democratic Republic of Congo,1998,COD,47373590,45.99363415,
Democratic Republic of Congo,1999,COD,48429878,46.1132439,
Democratic Republic of Congo,2000,COD,49626200,46.35573171,
Democratic Republic of Congo,2001,COD,50989424,46.67804878,
Democratic Republic of Congo,2002,COD,52491329,47.01914634,
Democratic Republic of Congo,2003,COD,54098245,47.3314878,
Democratic Republic of Congo,2004,COD,55754885,47.59912195,
Democratic Republic of Congo,2005,COD,57420522,47.82160976,
Democratic Republic of Congo,2006,COD,59088415,48.01553659,
Democratic Republic of Congo,2007,COD,60772175,48.2135122,
Democratic Republic of Congo,2008,COD,62474901,48.43958537,
Democratic Republic of Congo,2009,COD,64204304,48.69780488,
Democratic Republic of Congo,2010,COD,65965795,48.98768293,
Democratic Republic of Congo,2011,COD,67757577,49.30070732,
Democratic Republic of Congo,2012,COD,69575394,49.62326829,
Democratic Republic of Congo,2013,COD,71419669,49.94385366,
Denmark,1700,DNK,700000,,
Denmark,1800,DNK,1062514,,
Denmark,1820,DNK,1155000,,
Denmark,1821,DNK,1167000,,
Denmark,1822,DNK,1179000,,
Denmark,1823,DNK,1196000,,
Denmark,1824,DNK,1213000,,
Denmark,1825,DNK,1228000,,
Denmark,1826,DNK,1243000,,
Denmark,1827,DNK,1255000,,
Denmark,1828,DNK,1265000,,
Denmark,1829,DNK,1270000,,
Denmark,1830,DNK,1273000,,
Denmark,1831,DNK,1275000,,
Denmark,1832,DNK,1276000,,
Denmark,1833,DNK,1284000,,
Denmark,1834,DNK,1295000,,
Denmark,1835,DNK,1306000,,
Denmark,1836,DNK,1315000,,
Denmark,1837,DNK,1325000,,
Denmark,1838,DNK,1335000,,
Denmark,1839,DNK,1347000,,
Denmark,1840,DNK,1357000,,
Denmark,1841,DNK,1371000,,
Denmark,1842,DNK,1385000,,
Denmark,1843,DNK,1392000,,
Denmark,1844,DNK,1414000,,
Denmark,1845,DNK,1430000,,
Denmark,1846,DNK,1444000,,
Denmark,1847,DNK,1456000,,
Denmark,1848,DNK,1470000,,
Denmark,1849,DNK,1484000,,
Denmark,1850,DNK,1499000,,
Denmark,1851,DNK,1517000,,
Denmark,1852,DNK,1536000,,
Denmark,1853,DNK,1552000,,
Denmark,1854,DNK,1569000,,
Denmark,1855,DNK,1590000,,
Denmark,1856,DNK,1612000,,
Denmark,1857,DNK,1634000,,
Denmark,1858,DNK,1653000,,
Denmark,1859,DNK,1674000,,
Denmark,1860,DNK,1696000,,
Denmark,1861,DNK,1717000,,
Denmark,1862,DNK,1739000,,
Denmark,1863,DNK,1761000,,
Denmark,1864,DNK,1777000,,
Denmark,1865,DNK,1799000,,
Denmark,1866,DNK,1814000,,
Denmark,1867,DNK,1833000,,
Denmark,1868,DNK,1852000,,
Denmark,1869,DNK,1871000,,
Denmark,1870,DNK,1888000,,
Denmark,1871,DNK,1903000,,
Denmark,1872,DNK,1918000,,
Denmark,1873,DNK,1935000,,
Denmark,1874,DNK,1954000,,
Denmark,1875,DNK,1973000,,
Denmark,1876,DNK,1994000,,
Denmark,1877,DNK,2019000,,
Denmark,1878,DNK,2043000,,
Denmark,1879,DNK,2064000,,
